file	symbol	demangled	in_original	new_size_hex	orig_size_hex	new_insn_count	orig_insn_count	mnemonic_exact	mnemonic_overlap
DNFServer/ServerCommon/DNFFunctionLib.cpp.o	_ZN8CodePage15script2DatabaseEPcS0_	CodePage::script2Database(char*, char*)	1	00000065	00000065	29	29	yes	1.0000
DNFServer/ServerCommon/DNFFunctionLib.cpp.o	_ZN8CodePage6clientEv	CodePage::client()	1	00000014	00000014	7	7	yes	1.0000
DNFServer/ServerCommon/DNFFunctionLib.cpp.o	_ZN8CodePage6scriptEv	CodePage::script()	1	00000014	00000014	7	7	yes	1.0000
DNFServer/ServerCommon/DNFFunctionLib.cpp.o	_ZN8CodePage8databaseEv	CodePage::database()	1	00000014	00000014	7	7	yes	1.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CGuardI6CMutexEC1EPS0_	CGuard<CMutex>::CGuard(CMutex*)	1	0000001b	0000001b	11	11	yes	1.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CGuardI6CMutexEC2EPS0_	CGuard<CMutex>::CGuard(CMutex*)	1	0000001b	0000001b	0	0	no	0.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CGuardI6CMutexED1Ev	CGuard<CMutex>::~CGuard()	1	00000015	00000015	9	9	yes	1.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CGuardI6CMutexED2Ev	CGuard<CMutex>::~CGuard()	1	00000015	00000015	0	0	no	0.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CMutex4lockEv	CMutex::lock()	1	00000013	00000013	8	8	yes	1.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CMutex6unlockEv	CMutex::unlock()	1	00000013	00000013	8	8	yes	1.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CMutexC1Ev	CMutex::CMutex()	1	0000001b	0000001b	9	9	yes	1.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CMutexC2Ev	CMutex::CMutex()	1	0000001b	0000001b	0	0	no	0.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CMutexD1Ev	CMutex::~CMutex()	1	00000013	00000013	8	8	yes	1.0000
DNFServer/ServerCommon/Thread.cpp.o	_ZN6CMutexD2Ev	CMutex::~CMutex()	1	00000013	00000013	0	0	no	0.0000
shared/packet/src/PacketHeader.cpp.o	_ZN12PacketHeaderC1Ett	PacketHeader::PacketHeader(unsigned short, unsigned short)	1	0000003e	0000003e	19	19	yes	1.0000
shared/packet/src/PacketHeader.cpp.o	_ZN12PacketHeaderC2Ett	PacketHeader::PacketHeader(unsigned short, unsigned short)	1	0000003e	0000003e	0	0	no	0.0000
shared/packet/src/STGameUserInfo.cpp.o	_ZN14STGameUserInfoC1Ev	STGameUserInfo::STGameUserInfo()	1	0000006d	0000006d	29	29	yes	1.0000
shared/packet/src/STGameUserInfo.cpp.o	_ZN14STGameUserInfoC2Ev	STGameUserInfo::STGameUserInfo()	1	0000006d	0000006d	0	0	no	0.0000
shared/packet/src/STPvPBuddyDBInfo.cpp.o	_ZN16STPvPBuddyDBInfoC1Ev	STPvPBuddyDBInfo::STPvPBuddyDBInfo()	1	0000005c	0000005c	25	25	yes	1.0000
shared/packet/src/STPvPBuddyDBInfo.cpp.o	_ZN16STPvPBuddyDBInfoC2Ev	STPvPBuddyDBInfo::STPvPBuddyDBInfo()	1	0000005c	0000005c	0	0	no	0.0000
shared/packet/src/STPvPBuddyDBInfo.cpp.o	_ZN16STPvPBuddyDBInfoD1Ev	STPvPBuddyDBInfo::~STPvPBuddyDBInfo()	1	00000005	00000005	4	4	yes	1.0000
shared/packet/src/STPvPBuddyDBInfo.cpp.o	_ZN16STPvPBuddyDBInfoD2Ev	STPvPBuddyDBInfo::~STPvPBuddyDBInfo()	1	00000005	00000005	0	0	no	0.0000
