symbol,demangled,category,reason,diff_excerpt,date
_ZN18CMemoryCashManager24QueryCashMemoryBlackListEP5CUser,CMemoryCashManager::QueryCashMemoryBlackList(CUser*),caliber_issue,"栈帧/局部布局差异 7 处（栈局部偏移不同（mov    %eax,-0x14(%ebp) | mov    %eax,-0x18(%ebp)）；栈局部偏移不同（lea    -0x18(%ebp),%eax | lea    -0x1c(%ebp),%eax））；基本块布局差异 1 处（函数内跳转偏移不同（je     <T> <_ZN18CMemoryCashManager24QueryCashMemoryBlackListEP5CUser+0xa0> | je     <T> <_ZN18CMemoryCashManager24QueryCashMemoryBlackListEP5CUser+0x99>））；立即数/常量差异 1 处（立即数不同（sub    $0x28,%esp | sub    $0x38,%esp））；其余指令差异 3 处（操作数差异（mov    $0x1,%eax | mov    0x8(%ebp),%edx）；助记符不同（jmp    <T> <_ZN18CMemoryCashManager24QueryCashMemoryBlackListEP5CUser+0xa5> | lea    -0x10(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,49 +1,58 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x28,%esp
+sub    $0x38,%esp
 mov    0xc(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN5CUser7GetDBIDEv>
-mov    %eax,-0x14(%ebp)
+mov    %eax,-0x18(%ebp)",2026-08-11
_ZN18CMemoryCashManager34InsertCashMemorySetCharacterObjectEP5CUser,CMemoryCashManager::InsertCashMemorySetCharacterObject(CUser*),caliber_issue,"等价指令形态差异 5 处（等价指令形态差异（jmp vs je）；等价指令形态差异（lea vs mov））；基本块布局差异 2 处（函数内跳转偏移不同（je     <T> <_ZN18CMemoryCashManager34InsertCashMemorySetCharacterObjectEP5CUser+0xee> | je     <T> <_ZN18CMemoryCashManager34InsertCashMemorySetCharacterObjectEP5CUser+0xe4>）；函数内跳转偏移不同（jmp    <T> <_ZN18CMemoryCashManager34InsertCashMemorySetCharacterObjectEP5CUser+0x101> | jmp    <T> <_ZN18CMemoryCashManager34InsertCashMemorySetCharacterObjectEP5CUser+0x100>））；立即数/常量差异 1 处（立即数不同（mov    $0x0,%eax | mov    $0x1,%eax））；其余指令差异 7 处（助记符不同（je     <T> <_ZN18CMemoryCashManager34InsertCashMemorySetCharacterObjectEP5CUser+0xfc> | xor    $0x1,%eax）；操作数差异（mov    %eax,-0x38(%ebp) | mov    $0x0,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,85 +1,85 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x3c,%esp
 mov    0xc(%ebp),%eax
 mov    %eax,0x4(%esp)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN18CMemoryCashManagerD1Ev,CMemoryCashManager::~CMemoryCashManager(),codegen_diff,等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 1 处（助记符不同（leave | push   %ebx））,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,8 +1,60 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+push   %esi
+push   %ebx
+sub    $0x20,%esp
+mov    0x8(%ebp),%edx
+lea    -0x10(%ebp),%eax
+mov    %edx,0x4(%esp)",2026-08-11
_ZN18CMemoryCashManagerD2Ev,CMemoryCashManager::~CMemoryCashManager(),codegen_diff,等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 1 处（助记符不同（leave | push   %ebx））,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,8 +1,60 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+push   %esi
+push   %ebx
+sub    $0x20,%esp
+mov    0x8(%ebp),%edx
+lea    -0x10(%ebp),%eax
+mov    %edx,0x4(%esp)",2026-08-11
_ZN18CPowerWarGuildInfo10InitializeEv,CPowerWarGuildInfo::Initialize(),caliber_issue,"立即数/常量差异 2 处（立即数不同（add    $0x1c,%eax | add    $0x4,%eax）；立即数不同（add    $0x28,%eax | add    $0x18,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,17 +1,19 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 add    $0x4,%eax
 mov    %eax,(%esp)
 call   <T> <_ZNSt3mapIjP19STPowerWarGuildInfoSt4lessIjESaISt4pairIKjS1_EEE5clearEv>
 mov    0x8(%ebp),%eax
-add    $0x1c,%eax",2026-08-11
_ZN18CPowerWarGuildInfo14PrintDebugInfoEv,CPowerWarGuildInfo::PrintDebugInfo(),codegen_diff,"STL 模板实例化差异（GCC 4.1 ORIG vs GCC 4.4 重建的 libstdc++：const_iterator 转换、operator->/operator*、operator!=/operator== 等） 1 处（STL 调用差异（call   <T> <_ZNSt6vectorIP19STPowerWarGuildInfoSaIS1_EE3endEv> | call   <T> <_ZN10CMyFileLogclEPKcS1_z>））；寄存器分配差异 2 处（寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)）；寄存器分配差异（lea    -0x34(%ebp),%eax | lea    -0x34(%ebp),%eax））；等价指令形态差异 10 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs add））；栈帧/局部布局差异 5 处（栈局部偏移不同（lea    -0x44(%ebp),%eax | lea    -0x28(%ebp),%eax）；栈局部偏移不同（lea    -0x44(%ebp),%eax | lea    -0x28(%ebp),%eax））；其余指令差异 43 处（助记符不同（push   %esi | lea    -0x20(%ebp),%eax）；助记符不同（sub    $0x6c,%esp | lea    -0x20(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,101 +1,98 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
-push   %esi
 push   %ebx
-sub    $0x6c,%esp
+sub    $0x64,%esp
 movl   $0x187,0x8(%esp)
 movl   $""PrintDebugInfo"",0x4(%esp)",2026-08-11
_ZN18CPowerWarGuildInfo15GetGuildRankingEj,CPowerWarGuildInfo::GetGuildRanking(unsigned int),codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（lea vs add）；等价指令形态差异（jne vs jmp））；栈帧/局部布局差异 1 处（栈局部偏移不同（mov    -0xc(%ebp),%eax | mov    -0x10(%ebp),%edx））；其余指令差异 9 处（助记符不同（movl   $0x1,-0x10(%ebp) | add    $0x18,%eax）；助记符不同（jmp    <T> <_ZN18CPowerWarGuildInfo15GetGuildRankingEj+0x55> | mov    %eax,-0x10(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,46 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x8(%ebp),%eax
-lea    0x1c(%eax),%edx
+add    $0x4,%eax
+add    $0x18,%eax
+mov    %eax,-0x10(%ebp)
+movl   $0x1,-0xc(%ebp)",2026-08-11
_ZN18CPowerWarGuildInfo17FindPowerwarGuildEj,CPowerWarGuildInfo::FindPowerwarGuild(unsigned int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（lea    -0x10(%ebp),%eax | lea    -0x10(%ebp),%eax））；等价指令形态差异 5 处（等价指令形态差异（lea vs add）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0xc(%ebp),%eax | lea    -0x10(%ebp),%eax））；其余指令差异 6 处（操作数差异（mov    0x8(%ebp),%eax | mov    -0xc(%ebp),%edx）；助记符不同（call   <T> <_ZNKSt17_Rb_tree_iteratorISt4pairIKjP19STPowerWarGuildInfoEEneERKS5_> | lea    -0x14(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,34 +1,35 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x8(%ebp),%eax
-lea    0x4(%eax),%ecx
-lea    -0x10(%ebp),%eax
+add    $0x4,%eax
+mov    %eax,-0xc(%ebp)
+lea    -0x14(%ebp),%eax",2026-08-11
_ZN18CPowerWarGuildInfo19CalcAllGuildRankingEv,CPowerWarGuildInfo::CalcAllGuildRanking(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    -0xc(%ebp),%eax | mov    -0xc(%ebp),%edx））；等价指令形态差异 4 处（等价指令形态差异（lea vs add）；等价指令形态差异（lea vs add））；其余指令差异 2 处（操作数差异（mov    0x8(%ebp),%eax | mov    %eax,-0xc(%ebp)）；操作数差异（lea    0x1c(%eax),%edx | lea    -0x14(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,25 +1,27 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x8(%ebp),%eax
-lea    0x1c(%eax),%edx
-lea    -0x10(%ebp),%eax
+add    $0x4,%eax
+add    $0x18,%eax
+mov    %eax,-0xc(%ebp)",2026-08-11
_ZN18CPowerWarGuildInfo19CreatePowerwarGuildEv,CPowerWarGuildInfo::CreatePowerwarGuild(),codegen_diff,共 1 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,21 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x24,%esp
-movl   $0x0,-0xc(%ebp)
 movl   $0x14,(%esp)
 call   <T> <_ZN19STPowerWarGuildInfonwEj>
 mov    %eax,%ebx
 mov    %ebx,%eax",2026-08-11
_ZN18CPowerWarGuildInfo19InsertPowerwarGuildEjP19STPowerWarGuildInfo,"CPowerWarGuildInfo::InsertPowerwarGuild(unsigned int, STPowerWarGuildInfo*)",codegen_diff,"等价指令形态差异 6 处（等价指令形态差异（lea vs mov）；等价指令形态差异（lea vs add））；栈帧/局部布局差异 2 处（栈局部偏移不同（lea    -0x20(%ebp),%eax | lea    -0x1c(%ebp),%eax）；栈局部偏移不同（lea    -0x18(%ebp),%edx | lea    -0x24(%ebp),%eax））；其余指令差异 1 处（操作数差异（lea    0x4(%eax),%ecx | lea    -0x14(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,37 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x38,%esp
-lea    -0x10(%ebp),%eax
+mov    0x8(%ebp),%eax
+add    $0x4,%eax
+mov    %eax,-0xc(%ebp)
+lea    -0x14(%ebp),%eax
 lea    0x10(%ebp),%edx",2026-08-11
_ZN18CPowerWarGuildInfo20GetSpecificGuildInfoEj,CPowerWarGuildInfo::GetSpecificGuildInfo(unsigned int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（lea    -0x10(%ebp),%eax | lea    -0x10(%ebp),%eax））；等价指令形态差异 5 处（等价指令形态差异（lea vs add）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0xc(%ebp),%eax | lea    -0x10(%ebp),%eax））；其余指令差异 6 处（操作数差异（mov    0x8(%ebp),%eax | mov    -0xc(%ebp),%edx）；助记符不同（call   <T> <_ZNKSt17_Rb_tree_iteratorISt4pairIKjP19STPowerWarGuildInfoEEneERKS5_> | lea    -0x14(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,34 +1,35 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x8(%ebp),%eax
-lea    0x4(%eax),%ecx
-lea    -0x10(%ebp),%eax
+add    $0x4,%eax
+mov    %eax,-0xc(%ebp)
+lea    -0x14(%ebp),%eax",2026-08-11
_ZN18CPowerWarGuildInfo22GetAllGuildRankingInfoERiP11STGuildRank,"CPowerWarGuildInfo::GetAllGuildRankingInfo(int&, STGuildRank*)",caliber_issue,"等价指令形态差异 8 处（等价指令形态差异（lea vs add）；等价指令形态差异（lea vs add））；栈帧/局部布局差异 2 处（栈局部偏移不同（movl   $0x0,-0x10(%ebp) | movl   $0x0,-0x14(%ebp)）；栈局部偏移不同（lea    -0x18(%ebp),%eax | lea    -0x1c(%ebp),%eax））；立即数/常量差异 1 处（立即数不同（sub    $0x28,%esp | sub    $0x38,%esp））；其余指令差异 17 处（助记符不同（jmp    <T> <_ZN18CPowerWarGuildInfo22GetAllGuildRankingInfoERiP11STGuildRank+0x6e> | mov    %eax,-0x10(%ebp)）；助记符不同（je     <T> <_ZN18CPowerWarGuildInfo22GetAllGuildRankingInfoERiP11STGuildRank+0x63> | mov    -0x10(%ebp),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,61 +1,67 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x28,%esp
-movl   $0x0,-0x10(%ebp)
+sub    $0x38,%esp
+movl   $0x0,-0x14(%ebp)
 mov    0x8(%ebp),%eax
-lea    0x1c(%eax),%edx
-lea    -0x18(%ebp),%eax",2026-08-11
_ZN18CPowerWarGuildInfo23UpdateGuildPowerwarInfoEjt,"CPowerWarGuildInfo::UpdateGuildPowerwarInfo(unsigned int, unsigned short)",codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    -0xc(%ebp),%eax | mov    -0xc(%ebp),%eax））；等价指令形态差异 1 处（等价指令形态差异（mov vs lea））；其余指令差异 8 处（助记符不同（je     <T> <_ZN18CPowerWarGuildInfo23UpdateGuildPowerwarInfoEjt+0x3c> | jne    <T> <_ZN18CPowerWarGuildInfo23UpdateGuildPowerwarInfoEjt+0x65>）；助记符不同（mov    0x4(%eax),%edx | movzwl -0x1c(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,39 +1,42 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x38,%esp
 mov    0x10(%ebp),%eax
 mov    %ax,-0x1c(%ebp)
 mov    0xc(%ebp),%eax
 mov    %eax,0x4(%esp)
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)",2026-08-11
_ZN18CPowerWarGuildInfo24RewardGuildPowerWarPointER13CGuildManagerbiiii,"CPowerWarGuildInfo::RewardGuildPowerWarPoint(CGuildManager&, bool, int, int, int, int)",template_macro,源码未定位：第 3 节未能在候选源文件/对象中定位该函数定义（模板头文件、宏生成函数或 typedef 参数形态），无法从源码侧修复；共 237 组指令差异。,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,169 +1,174 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x70,%esp
+sub    $0x88,%esp
 mov    0x10(%ebp),%eax
-mov    %al,-0x4c(%ebp)
+mov    %al,-0x5c(%ebp)",2026-08-11
_ZN18CPowerWarGuildInfo25CreateDBSavePowerWarPointEv,CPowerWarGuildInfo::CreateDBSavePowerWarPoint(),codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（je vs jmp）；等价指令形态差异（jmp vs je））；其余指令差异 1 处（助记符不同（movl   $0x0,-0xc(%ebp) | je     <T> <_ZN18CPowerWarGuildInfo25CreateDBSavePowerWarPointEv+0x31>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,31 +1,30 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x24,%esp
-movl   $0x0,-0xc(%ebp)
 movl   $&_ZSt7nothrow,0x4(%esp)
 movl   $0x8,(%esp)
 call   <T> <_ZnwjRKSt9nothrow_t>
 mov    %eax,%ebx",2026-08-11
_ZN18CPowerWarGuildInfo25MakePacketDBPowerWarPointEP37Packet_DB_Save_Power_War_Point_Reward,CPowerWarGuildInfo::MakePacketDBPowerWarPoint(Packet_DB_Save_Power_War_Point_Reward*),caliber_issue,"寄存器分配差异 2 处（寄存器分配差异（mov    -0xc(%ebp),%eax | mov    -0xc(%ebp),%eax）；寄存器分配差异（mov    (%eax),%ebx | mov    (%eax),%eax））；等价指令形态差异 14 处（等价指令形态差异（push vs sub）；等价指令形态差异（mov vs lea））；栈帧/局部布局差异 6 处（栈局部偏移不同（mov    -0x1c(%ebp),%eax | mov    %eax,-0x18(%ebp)）；栈局部偏移不同（mov    %eax,-0x18(%ebp) | mov    -0x20(%ebp),%edx））；基本块布局差异 1 处（函数内跳转偏移不同（je     <T> <_ZN18CPowerWarGuildInfo25MakePacketDBPowerWarPointEP37Packet_DB_Save_Power_War_Point_Reward+0x170> | je     <T> <_ZN18CPowerWarGuildInfo25MakePacketDBPowerWarPointEP37Packet_DB_Save_Power_War_Point_Reward+0x17d>））；立即数/常量差异 1 处（立即数不同（shl    $0x3,%eax | shl    $0x2,%eax））；其余指令差异 37 处（助记符不同（push   %ebx | add    $0x4,%eax）；助记符不同（sub    $0x60,%esp | add    $0x24,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,110 +1,110 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x60,%esp
+sub    $0x68,%esp
 mov    0x8(%ebp),%eax
-add    $0x28,%eax
+add    $0x4,%eax",2026-08-11
_ZN18CPowerWarGuildInfo27GetPowerWarPointDBSaveCountEv,CPowerWarGuildInfo::GetPowerWarPointDBSaveCount(),caliber_issue,"立即数/常量差异 1 处（立即数不同（add    $0x28,%eax | add    $0x4,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,9 +1,10 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
-add    $0x28,%eax
+add    $0x4,%eax
+add    $0x24,%eax
 mov    %eax,(%esp)
 call   <T> <_ZNKSt6vectorIP21STDBSavePowerWarPointSaIS1_EE4sizeEv>",2026-08-11
_ZN18CPowerWarGuildInfo5CleanEv,CPowerWarGuildInfo::Clean(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（lea    -0x10(%ebp),%eax | lea    -0x10(%ebp),%eax））；等价指令形态差异 5 处（等价指令形态差异（lea vs add）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0xc(%ebp),%eax | lea    -0x10(%ebp),%eax））；其余指令差异 6 处（助记符不同（jmp    <T> <_ZN18CPowerWarGuildInfo5CleanEv+0x40> | lea    -0x14(%ebp),%eax）；助记符不同（lea    -0x10(%ebp),%eax | jmp    <T> <_ZN18CPowerWarGuildInfo5CleanEv+0x46>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x8(%ebp),%eax
-lea    0x1c(%eax),%edx
-lea    -0x10(%ebp),%eax
+add    $0x1c,%eax
+mov    %eax,-0xc(%ebp)
+lea    -0x14(%ebp),%eax",2026-08-11
_ZN18CPowerWarGuildInfoC1Ev,CPowerWarGuildInfo::CPowerWarGuildInfo(),codegen_diff,"寄存器分配差异 2 处（寄存器分配差异（mov    %eax,%esi | mov    %eax,%ebx）；寄存器分配差异（mov    %ebx,%edx | mov    %edx,%edi））；等价指令形态差异 3 处（等价指令形态差异（sub vs push）；等价指令形态差异（add vs lea））；其余指令差异 18 处（助记符不同（add    $0x4,%eax | sub    $0x2c,%esp）；助记符不同（add    $0x28,%eax | mov    %esi,0x4(%esp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,80 @@
 push   %ebp
 mov    %esp,%ebp
+push   %edi
 push   %esi
 push   %ebx
-sub    $0x10,%esp
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV18CPowerWarGuildInfo+0x8,(%eax)",2026-08-11
_ZN18CPowerWarGuildInfoC2Ev,CPowerWarGuildInfo::CPowerWarGuildInfo(),codegen_diff,"寄存器分配差异 2 处（寄存器分配差异（mov    %eax,%esi | mov    %eax,%ebx）；寄存器分配差异（mov    %ebx,%edx | mov    %edx,%edi））；等价指令形态差异 3 处（等价指令形态差异（sub vs push）；等价指令形态差异（add vs lea））；其余指令差异 18 处（助记符不同（add    $0x4,%eax | sub    $0x2c,%esp）；助记符不同（add    $0x28,%eax | mov    %esi,0x4(%esp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,80 @@
 push   %ebp
 mov    %esp,%ebp
+push   %edi
 push   %esi
 push   %ebx
-sub    $0x10,%esp
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV18CPowerWarGuildInfo+0x8,(%eax)",2026-08-11
_ZN18CPowerWarGuildInfoD1Ev,CPowerWarGuildInfo::~CPowerWarGuildInfo(),caliber_issue,"等价指令形态差异 1 处（等价指令形态差异（push vs sub））；立即数/常量差异 1 处（立即数不同（add    $0x28,%eax | add    $0x4,%eax））；其余指令差异 5 处（助记符不同（push   %ebx | add    $0x4,%eax）；助记符不同（sub    $0x10,%esp | add    $0x24,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,51 +1,27 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV18CPowerWarGuildInfo+0x8,(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN18CPowerWarGuildInfoD2Ev,CPowerWarGuildInfo::~CPowerWarGuildInfo(),caliber_issue,"等价指令形态差异 1 处（等价指令形态差异（push vs sub））；立即数/常量差异 1 处（立即数不同（add    $0x28,%eax | add    $0x4,%eax））；其余指令差异 5 处（助记符不同（push   %ebx | add    $0x4,%eax）；助记符不同（sub    $0x10,%esp | add    $0x24,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,51 +1,27 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV18CPowerWarGuildInfo+0x8,(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN18STGuildBoardDBInfoC1Ev,STGuildBoardDBInfo::STGuildBoardDBInfo(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 5 处（助记符不同（add    $0x84,%eax | push   %esi）；助记符不同（movl   $0x0,0x78(%eax) | push   %ebx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,20 +1,48 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+push   %edi
+push   %esi
+push   %ebx
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
-add    $0x84,%eax",2026-08-11
_ZN18STGuildBoardDBInfoC2Ev,STGuildBoardDBInfo::STGuildBoardDBInfo(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 5 处（助记符不同（add    $0x84,%eax | push   %esi）；助记符不同（movl   $0x0,0x78(%eax) | push   %ebx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,20 +1,48 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+push   %edi
+push   %esi
+push   %ebx
+sub    $0x2c,%esp
 mov    0x8(%ebp),%eax
-add    $0x84,%eax",2026-08-11
_ZN18STGuildCargoDBInfoC1Ev,STGuildCargoDBInfo::STGuildCargoDBInfo(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN18STGuildCargoDBInfoC1Ev+0x22> | jmp    <T> <_ZN18STGuildCargoDBInfoC1Ev+0x64>））；其余指令差异 13 处（助记符不同（mov    %eax,%ebx | sub    $0x3c,%esp）；助记符不同（mov    $0x77,%esi | movl   $0x0,-0x1c(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,24 +1,46 @@
 push   %ebp
 mov    %esp,%ebp
+push   %edi
 push   %esi
 push   %ebx
-sub    $0x10,%esp
+sub    $0x3c,%esp
+movl   $0x0,-0x1c(%ebp)
+jmp    <T> <_ZN18STGuildCargoDBInfoC1Ev+0x64>",2026-08-11
_ZN18STGuildCargoDBInfoC2Ev,STGuildCargoDBInfo::STGuildCargoDBInfo(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN18STGuildCargoDBInfoC1Ev+0x22> | jmp    <T> <_ZN18STGuildCargoDBInfoC1Ev+0x64>））；其余指令差异 13 处（助记符不同（mov    %eax,%ebx | sub    $0x3c,%esp）；助记符不同（mov    $0x77,%esi | movl   $0x0,-0x1c(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,24 +1,46 @@
 push   %ebp
 mov    %esp,%ebp
+push   %edi
 push   %esi
 push   %ebx
-sub    $0x10,%esp
+sub    $0x3c,%esp
+movl   $0x0,-0x1c(%ebp)
+jmp    <T> <_ZN18STGuildCargoDBInfoC1Ev+0x64>",2026-08-11
